commentId,articleId,userId,text
6702,9649,user_37,This article is really interesting
6703,9148,user_99,This article is really interesting
6704,4393,user_19,This article is really interesting
6705,7360,user_62,This article is really interesting
6706,8328,user_55,This article is really interesting
6707,9152,user_72,This article is really interesting
6708,9812,user_32,This article is really interesting
6709,3663,user_84,This article is really interesting
6710,5420,user_63,This article is really interesting
6711,6177,user_32,This article is really interesting
6712,10719,user_50,This article is really interesting
6713,2693,user_87,This article is really interesting
6714,2151,user_8,This article is really interesting
6715,11526,user_21,This article is really interesting
6716,2029,user_32,This article is really interesting
6717,12604,user_19,This article is really interesting
6718,13938,user_94,This article is really interesting
6719,12698,user_52,This article is really interesting
6720,2958,user_89,This article is really interesting
6721,7429,user_79,This article is really interesting
6722,10895,user_10,This article is really interesting
6723,13846,user_53,This article is really interesting
6724,8069,user_90,This article is really interesting
6725,2004,user_37,This article is really interesting
6726,13284,user_1,This article is really interesting
6727,13472,user_20,This article is really interesting
6728,12899,user_9,This article is really interesting
6729,1159,user_88,This article is really interesting
6730,9897,user_96,This article is really interesting
6731,1146,user_86,This article is really interesting
6732,5033,user_86,This article is really interesting
6733,5096,user_73,This article is really interesting
6734,12102,user_76,This article is really interesting
6735,13812,user_38,This article is really interesting
6736,958,user_88,This article is really interesting
6737,9575,user_53,This article is really interesting
6738,243,user_40,This article is really interesting
6739,4889,user_49,This article is really interesting
6740,12278,user_24,This article is really interesting
6741,3298,user_79,This article is really interesting
6742,441,user_73,This article is really interesting
6743,7838,user_36,This article is really interesting
6744,5045,user_59,This article is really interesting
6745,12232,user_68,This article is really interesting
6746,9535,user_9,This article is really interesting
6747,13463,user_20,This article is really interesting
6748,11708,user_66,This article is really interesting
6749,373,user_13,This article is really interesting
6750,1104,user_86,This article is really interesting
6751,3512,user_24,This article is really interesting
6752,2302,user_85,This article is really interesting
6753,2639,user_27,This article is really interesting
6754,7981,user_1,This article is really interesting
6755,9174,user_38,This article is really interesting
6756,11053,user_81,This article is really interesting
6757,11306,user_14,This article is really interesting
6758,607,user_67,This article is really interesting
6759,12341,user_65,This article is really interesting
6760,1066,user_42,This article is really interesting
6761,1706,user_78,This article is really interesting
6762,6068,user_64,This article is really interesting
6763,12253,user_44,This article is really interesting
6764,13607,user_86,This article is really interesting
6765,8254,user_30,This article is really interesting
6766,11011,user_68,This article is really interesting
6767,10320,user_2,This article is really interesting
6768,2631,user_52,This article is really interesting
6769,11009,user_32,This article is really interesting
6770,13043,user_84,This article is really interesting
6771,8265,user_47,This article is really interesting
6772,13147,user_65,This article is really interesting
6773,12526,user_86,This article is really interesting
6774,8367,user_88,This article is really interesting
6775,7825,user_14,This article is really interesting
6776,8881,user_83,This article is really interesting
6777,12191,user_34,This article is really interesting
6778,9503,user_30,This article is really interesting
6779,8497,user_53,This article is really interesting
6780,1002,user_25,This article is really interesting
6781,7063,user_16,This article is really interesting
6782,7306,user_36,This article is really interesting
6783,7787,user_39,This article is really interesting
6784,4565,user_6,This article is really interesting
6785,3706,user_12,This article is really interesting
6786,7658,user_11,This article is really interesting
6787,564,user_18,This article is really interesting
6788,8529,user_23,This article is really interesting
6789,1998,user_29,This article is really interesting
6790,4312,user_6,This article is really interesting
6791,3159,user_40,This article is really interesting
6792,9220,user_95,This article is really interesting
6793,1170,user_42,This article is really interesting
6794,5402,user_22,This article is really interesting
6795,2023,user_52,This article is really interesting
6796,2612,user_88,This article is really interesting
6797,3552,user_61,This article is really interesting
6798,3480,user_16,This article is really interesting
6799,13197,user_15,This article is really interesting
6800,1979,user_49,This article is really interesting
6801,8670,user_45,This article is really interesting
6802,2032,user_89,This article is really interesting
6803,7437,user_83,This article is really interesting
6804,8936,user_38,This article is really interesting
6805,2054,user_18,This article is really interesting
6806,11134,user_41,This article is really interesting
6807,6212,user_63,This article is really interesting
6808,5795,user_79,This article is really interesting
6809,10811,user_92,This article is really interesting
6810,3259,user_98,This article is really interesting
6811,6260,user_24,This article is really interesting
6812,13212,user_13,This article is really interesting
6813,9190,user_27,This article is really interesting
6814,2491,user_89,This article is really interesting
6815,12770,user_87,This article is really interesting
6816,3411,user_47,This article is really interesting
6817,3107,user_55,This article is really interesting
6818,2106,user_67,This article is really interesting
6819,9164,user_18,This article is really interesting
6820,6009,user_71,This article is really interesting
6821,4194,user_99,This article is really interesting
6822,615,user_27,This article is really interesting
6823,12794,user_98,This article is really interesting
6824,10183,user_55,This article is really interesting
6825,10297,user_92,This article is really interesting
6826,8501,user_53,This article is really interesting
6827,7597,user_88,This article is really interesting
6828,939,user_25,This article is really interesting
6829,5095,user_75,This article is really interesting
6830,9226,user_92,This article is really interesting
6831,4582,user_63,This article is really interesting
6832,1102,user_54,This article is really interesting
6833,10317,user_11,This article is really interesting
6834,6386,user_33,This article is really interesting
6835,5156,user_88,This article is really interesting
6836,4740,user_42,This article is really interesting
6837,44,user_56,This article is really interesting
6838,8641,user_68,This article is really interesting
6839,8708,user_72,This article is really interesting
6840,6697,user_65,This article is really interesting
6841,11028,user_15,This article is really interesting
6842,1116,user_2,This article is really interesting
6843,9485,user_25,This article is really interesting
6844,13858,user_20,This article is really interesting
6845,7518,user_92,This article is really interesting
6846,5049,user_34,This article is really interesting
6847,13846,user_2,This article is really interesting
6848,3108,user_28,This article is really interesting
6849,5028,user_54,This article is really interesting
6850,9044,user_59,This article is really interesting
6851,3887,user_57,This article is really interesting
6852,2227,user_41,This article is really interesting
6853,1068,user_58,This article is really interesting
6854,3104,user_84,This article is really interesting
6855,2666,user_31,This article is really interesting
6856,5066,user_35,This article is really interesting
6857,3843,user_2,This article is really interesting
6858,6943,user_92,This article is really interesting
6859,12155,user_89,This article is really interesting
6860,481,user_77,This article is really interesting
6861,3802,user_94,This article is really interesting
6862,13241,user_87,This article is really interesting
6863,10025,user_36,This article is really interesting
6864,57,user_92,This article is really interesting
6865,5543,user_2,This article is really interesting
6866,5438,user_53,This article is really interesting
6867,5344,user_7,This article is really interesting
6868,7900,user_20,This article is really interesting
6869,5272,user_13,This article is really interesting
6870,12280,user_61,This article is really interesting
6871,1781,user_63,This article is really interesting
6872,12644,user_93,This article is really interesting
6873,2020,user_70,This article is really interesting
6874,3397,user_18,This article is really interesting
6875,13680,user_33,This article is really interesting
6876,6819,user_38,This article is really interesting
6877,7673,user_76,This article is really interesting
6878,2950,user_15,This article is really interesting
6879,13816,user_49,This article is really interesting
6880,6102,user_64,This article is really interesting
6881,6779,user_47,This article is really interesting
6882,11912,user_45,This article is really interesting
6883,6690,user_24,This article is really interesting
6884,10834,user_83,This article is really interesting
6885,5657,user_68,This article is really interesting
6886,6384,user_93,This article is really interesting
6887,1411,user_47,This article is really interesting
6888,9242,user_16,This article is really interesting
6889,9277,user_26,This article is really interesting
6890,4035,user_48,This article is really interesting
6891,12804,user_14,This article is really interesting
6892,11465,user_80,This article is really interesting
6893,1226,user_66,This article is really interesting
6894,11269,user_22,This article is really interesting
6895,7456,user_74,This article is really interesting
6896,11134,user_3,This article is really interesting
6897,1140,user_87,This article is really interesting
6898,13562,user_63,This article is really interesting
6899,3258,user_48,This article is really interesting
6900,9947,user_22,This article is really interesting
6901,12407,user_56,This article is really interesting
6902,6285,user_92,This article is really interesting
6903,1663,user_35,This article is really interesting
6904,8629,user_40,This article is really interesting
6905,756,user_44,This article is really interesting
6906,7824,user_19,This article is really interesting
6907,10013,user_42,This article is really interesting
6908,6843,user_48,This article is really interesting
6909,3697,user_50,This article is really interesting
6910,1822,user_59,This article is really interesting
6911,13137,user_22,This article is really interesting
6912,6892,user_42,This article is really interesting
6913,11345,user_49,This article is really interesting
6914,8055,user_68,This article is really interesting
6915,12829,user_90,This article is really interesting
6916,7527,user_53,This article is really interesting
6917,12718,user_43,This article is really interesting
6918,14066,user_88,This article is really interesting
6919,6165,user_38,This article is really interesting
6920,4590,user_5,This article is really interesting
6921,2925,user_65,This article is really interesting
6922,8528,user_73,This article is really interesting
6923,6694,user_1,This article is really interesting
6924,5371,user_31,This article is really interesting
6925,3845,user_75,This article is really interesting
6926,7649,user_29,This article is really interesting
6927,10817,user_2,This article is really interesting
6928,8427,user_56,This article is really interesting
6929,409,user_29,This article is really interesting
6930,1584,user_64,This article is really interesting
6931,12978,user_56,This article is really interesting
6932,5872,user_40,This article is really interesting
6933,8531,user_29,This article is really interesting
6934,9857,user_78,This article is really interesting
6935,8680,user_52,This article is really interesting
6936,3361,user_34,This article is really interesting
6937,463,user_76,This article is really interesting
6938,24,user_36,This article is really interesting
6939,628,user_31,This article is really interesting
6940,442,user_64,This article is really interesting
6941,7190,user_91,This article is really interesting
6942,4461,user_62,This article is really interesting
6943,1829,user_14,This article is really interesting
6944,13701,user_26,This article is really interesting
6945,975,user_93,This article is really interesting
6946,4849,user_26,This article is really interesting
6947,2065,user_65,This article is really interesting
6948,13511,user_29,This article is really interesting
6949,12026,user_38,This article is really interesting
6950,10935,user_10,This article is really interesting
6951,11452,user_99,This article is really interesting
6952,7987,user_22,This article is really interesting
6953,2315,user_36,This article is really interesting
6954,10055,user_58,This article is really interesting
6955,10752,user_14,This article is really interesting
6956,13731,user_60,This article is really interesting
6957,6421,user_90,This article is really interesting
6958,13915,user_71,This article is really interesting
6959,6673,user_66,This article is really interesting
6960,9214,user_8,This article is really interesting
6961,12676,user_61,This article is really interesting
6962,1497,user_8,This article is really interesting
6963,13901,user_38,This article is really interesting
6964,13744,user_22,This article is really interesting
6965,10644,user_80,This article is really interesting
6966,9420,user_73,This article is really interesting
6967,4477,user_84,This article is really interesting
6968,8472,user_60,This article is really interesting
6969,11279,user_44,This article is really interesting
6970,12136,user_27,This article is really interesting
6971,7773,user_42,This article is really interesting
6972,7220,user_68,This article is really interesting
6973,8086,user_13,This article is really interesting
6974,1778,user_99,This article is really interesting
6975,12795,user_70,This article is really interesting
6976,4674,user_6,This article is really interesting
6977,5135,user_99,This article is really interesting
6978,14138,user_15,This article is really interesting
6979,5873,user_24,This article is really interesting
6980,2655,user_100,This article is really interesting
6981,7149,user_30,This article is really interesting
6982,4665,user_55,This article is really interesting
6983,3774,user_21,This article is really interesting
6984,13000,user_60,This article is really interesting
6985,4853,user_68,This article is really interesting
6986,7829,user_27,This article is really interesting
6987,13193,user_92,This article is really interesting
6988,1936,user_65,This article is really interesting
6989,730,user_40,This article is really interesting
6990,748,user_57,This article is really interesting
6991,9341,user_82,This article is really interesting
6992,11894,user_79,This article is really interesting
6993,5335,user_48,This article is really interesting
6994,9325,user_83,This article is really interesting
6995,10556,user_31,This article is really interesting
6996,4473,user_18,This article is really interesting
6997,3613,user_2,This article is really interesting
6998,9283,user_96,This article is really interesting
6999,2337,user_59,This article is really interesting
7000,14054,user_11,This article is really interesting
7001,5712,user_11,This article is really interesting
7002,6992,user_6,This article is really interesting
7003,2879,user_90,This article is really interesting
7004,5098,user_97,This article is really interesting
7005,3983,user_25,This article is really interesting
7006,1761,user_13,This article is really interesting
7007,1244,user_70,This article is really interesting
7008,11237,user_75,This article is really interesting
7009,6565,user_41,This article is really interesting
7010,5532,user_58,This article is really interesting
7011,3847,user_12,This article is really interesting
7012,973,user_67,This article is really interesting
7013,14006,user_84,This article is really interesting
7014,1869,user_100,This article is really interesting
7015,11190,user_77,This article is really interesting
7016,7218,user_89,This article is really interesting
7017,3230,user_36,This article is really interesting
7018,165,user_5,This article is really interesting
7019,8729,user_29,This article is really interesting
7020,3848,user_97,This article is really interesting
7021,12220,user_17,This article is really interesting
7022,12415,user_14,This article is really interesting
7023,1654,user_11,This article is really interesting
7024,9176,user_84,This article is really interesting
7025,12092,user_50,This article is really interesting
7026,9360,user_84,This article is really interesting
7027,7893,user_70,This article is really interesting
7028,12845,user_42,This article is really interesting
7029,4636,user_100,This article is really interesting
7030,2814,user_36,This article is really interesting
7031,10922,user_51,This article is really interesting
7032,7572,user_80,This article is really interesting
7033,10791,user_15,This article is really interesting
7034,7757,user_8,This article is really interesting
7035,3598,user_24,This article is really interesting
7036,5668,user_65,This article is really interesting
7037,9238,user_29,This article is really interesting
7038,6113,user_71,This article is really interesting
7039,9428,user_72,This article is really interesting
7040,9638,user_16,This article is really interesting
7041,2199,user_73,This article is really interesting
7042,12076,user_31,This article is really interesting
7043,6799,user_18,This article is really interesting
7044,9430,user_21,This article is really interesting
7045,1221,user_20,This article is really interesting
7046,10417,user_10,This article is really interesting
7047,2352,user_38,This article is really interesting
7048,4430,user_52,This article is really interesting
7049,4579,user_14,This article is really interesting
7050,854,user_2,This article is really interesting
7051,704,user_45,This article is really interesting
7052,11618,user_3,This article is really interesting
7053,795,user_83,This article is really interesting
7054,8836,user_28,This article is really interesting
7055,1612,user_79,This article is really interesting
7056,2294,user_14,This article is really interesting
7057,9688,user_90,This article is really interesting
7058,13006,user_77,This article is really interesting
7059,12286,user_3,This article is really interesting
7060,4150,user_10,This article is really interesting
7061,10142,user_53,This article is really interesting
7062,6059,user_29,This article is really interesting
7063,11519,user_39,This article is really interesting
7064,9474,user_16,This article is really interesting
7065,7597,user_76,This article is really interesting
7066,5196,user_82,This article is really interesting
7067,13831,user_13,This article is really interesting
7068,14147,user_5,This article is really interesting
7069,2197,user_33,This article is really interesting
7070,2558,user_95,This article is really interesting
7071,6315,user_92,This article is really interesting
7072,10144,user_70,This article is really interesting
7073,5603,user_87,This article is really interesting
7074,9211,user_31,This article is really interesting
7075,10035,user_43,This article is really interesting
7076,5906,user_72,This article is really interesting
7077,4420,user_41,This article is really interesting
7078,1359,user_65,This article is really interesting
7079,4733,user_82,This article is really interesting
7080,92,user_39,This article is really interesting
7081,14184,user_6,This article is really interesting
7082,13480,user_73,This article is really interesting
7083,6702,user_87,This article is really interesting
7084,10420,user_1,This article is really interesting
7085,4861,user_78,This article is really interesting
7086,6121,user_48,This article is really interesting
7087,5309,user_56,This article is really interesting
7088,3147,user_93,This article is really interesting
7089,6229,user_83,This article is really interesting
7090,490,user_38,This article is really interesting
7091,7473,user_92,This article is really interesting
7092,8955,user_25,This article is really interesting
7093,4894,user_47,This article is really interesting
7094,1505,user_33,This article is really interesting
7095,11298,user_72,This article is really interesting
7096,4599,user_87,This article is really interesting
7097,4051,user_2,This article is really interesting
7098,10055,user_48,This article is really interesting
7099,12303,user_32,This article is really interesting
7100,10827,user_16,This article is really interesting
7101,11622,user_24,This article is really interesting
7102,10694,user_61,This article is really interesting
7103,11038,user_25,This article is really interesting
7104,7950,user_5,This article is really interesting
7105,12691,user_57,This article is really interesting
7106,2329,user_56,This article is really interesting
7107,5981,user_37,This article is really interesting
7108,1321,user_32,This article is really interesting
7109,8072,user_89,This article is really interesting
7110,2498,user_31,This article is really interesting
7111,2654,user_55,This article is really interesting
7112,12199,user_57,This article is really interesting
7113,12059,user_63,This article is really interesting
7114,2361,user_91,This article is really interesting
7115,7257,user_17,This article is really interesting
7116,9825,user_21,This article is really interesting
7117,12764,user_98,This article is really interesting
7118,13445,user_54,This article is really interesting
7119,13388,user_45,This article is really interesting
7120,3208,user_92,This article is really interesting
7121,10975,user_94,This article is really interesting
7122,12959,user_44,This article is really interesting
7123,2834,user_12,This article is really interesting
7124,6957,user_85,This article is really interesting
7125,6971,user_22,This article is really interesting
7126,3442,user_67,This article is really interesting
7127,8840,user_70,This article is really interesting
7128,4813,user_11,This article is really interesting
7129,13904,user_91,This article is really interesting
7130,12400,user_54,This article is really interesting
7131,2257,user_11,This article is really interesting
7132,12058,user_18,This article is really interesting
7133,11023,user_70,This article is really interesting
7134,3808,user_37,This article is really interesting
7135,14174,user_75,This article is really interesting
7136,3272,user_74,This article is really interesting
7137,7325,user_71,This article is really interesting
7138,9627,user_25,This article is really interesting
7139,6739,user_84,This article is really interesting
7140,1168,user_2,This article is really interesting
7141,5508,user_100,This article is really interesting
7142,11608,user_9,This article is really interesting
7143,13311,user_72,This article is really interesting
7144,10792,user_32,This article is really interesting
7145,7742,user_63,This article is really interesting
7146,317,user_92,This article is really interesting
7147,12798,user_55,This article is really interesting
7148,12160,user_46,This article is really interesting
7149,12052,user_11,This article is really interesting
7150,5793,user_94,This article is really interesting
7151,2383,user_71,This article is really interesting
7152,8515,user_71,This article is really interesting
7153,2527,user_78,This article is really interesting
7154,4990,user_96,This article is really interesting
7155,301,user_16,This article is really interesting
7156,10857,user_28,This article is really interesting
7157,12571,user_96,This article is really interesting
7158,12986,user_59,This article is really interesting
7159,7162,user_53,This article is really interesting
7160,241,user_73,This article is really interesting
7161,11665,user_17,This article is really interesting
7162,12929,user_31,This article is really interesting
7163,9292,user_70,This article is really interesting
7164,10783,user_72,This article is really interesting
7165,5112,user_2,This article is really interesting
7166,8040,user_94,This article is really interesting
7167,7551,user_46,This article is really interesting
7168,1921,user_44,This article is really interesting
7169,6288,user_65,This article is really interesting
7170,5531,user_34,This article is really interesting
7171,7552,user_22,This article is really interesting
7172,6889,user_80,This article is really interesting
7173,4629,user_21,This article is really interesting
7174,6301,user_38,This article is really interesting
7175,12399,user_62,This article is really interesting
7176,5182,user_38,This article is really interesting
7177,11730,user_52,This article is really interesting
7178,4720,user_40,This article is really interesting
7179,1985,user_26,This article is really interesting
7180,1316,user_88,This article is really interesting
7181,7252,user_25,This article is really interesting
7182,4920,user_14,This article is really interesting
7183,7274,user_89,This article is really interesting
7184,6945,user_14,This article is really interesting
7185,5962,user_30,This article is really interesting
7186,906,user_51,This article is really interesting
7187,4589,user_30,This article is really interesting
7188,7252,user_73,This article is really interesting
7189,7210,user_66,This article is really interesting
7190,10049,user_61,This article is really interesting
7191,575,user_66,This article is really interesting
7192,970,user_91,This article is really interesting
7193,3673,user_8,This article is really interesting
7194,11395,user_85,This article is really interesting
7195,2295,user_69,This article is really interesting
7196,9133,user_33,This article is really interesting
7197,11632,user_14,This article is really interesting
7198,11989,user_47,This article is really interesting
7199,6414,user_41,This article is really interesting
7200,3156,user_86,This article is really interesting
7201,5226,user_58,This article is really interesting
7202,5803,user_99,This article is really interesting
7203,862,user_44,This article is really interesting
7204,1646,user_47,This article is really interesting
7205,7274,user_32,This article is really interesting
7206,2063,user_35,This article is really interesting
7207,13964,user_22,This article is really interesting
7208,10740,user_19,This article is really interesting
7209,864,user_32,This article is really interesting
7210,9329,user_7,This article is really interesting
7211,6054,user_40,This article is really interesting
7212,12189,user_87,This article is really interesting
7213,7951,user_14,This article is really interesting
7214,9807,user_83,This article is really interesting
7215,7960,user_93,This article is really interesting
7216,8116,user_34,This article is really interesting
7217,3431,user_17,This article is really interesting
7218,10161,user_7,This article is really interesting
7219,10307,user_23,This article is really interesting
7220,11357,user_56,This article is really interesting
7221,2283,user_60,This article is really interesting
7222,8505,user_54,This article is really interesting
7223,12411,user_88,This article is really interesting
7224,5609,user_27,This article is really interesting
7225,13180,user_65,This article is really interesting
7226,4653,user_18,This article is really interesting
7227,1947,user_7,This article is really interesting
7228,10095,user_14,This article is really interesting
7229,2517,user_99,This article is really interesting
7230,13173,user_2,This article is really interesting
7231,10199,user_96,This article is really interesting
7232,5899,user_59,This article is really interesting
7233,10190,user_34,This article is really interesting
7234,2338,user_55,This article is really interesting
7235,7254,user_99,This article is really interesting
7236,13274,user_18,This article is really interesting
7237,2972,user_25,This article is really interesting
7238,11854,user_60,This article is really interesting
7239,4817,user_98,This article is really interesting
7240,1630,user_19,This article is really interesting
7241,8196,user_9,This article is really interesting
7242,8693,user_4,This article is really interesting
7243,11378,user_21,This article is really interesting
7244,9917,user_47,This article is really interesting
7245,7747,user_24,This article is really interesting
7246,6716,user_33,This article is really interesting
7247,9927,user_30,This article is really interesting
7248,5681,user_66,This article is really interesting
7249,13131,user_68,This article is really interesting
7250,4051,user_44,This article is really interesting
7251,9773,user_30,This article is really interesting
7252,5733,user_31,This article is really interesting
7253,6281,user_100,This article is really interesting
7254,13463,user_39,This article is really interesting
7255,758,user_29,This article is really interesting
7256,6892,user_99,This article is really interesting
7257,4144,user_4,This article is really interesting
7258,4918,user_25,This article is really interesting
7259,7456,user_100,This article is really interesting
7260,5367,user_23,This article is really interesting
7261,10730,user_67,This article is really interesting
7262,8564,user_28,This article is really interesting
7263,3279,user_38,This article is really interesting
7264,11437,user_11,This article is really interesting
7265,4153,user_58,This article is really interesting
7266,4996,user_33,This article is really interesting
7267,13334,user_54,This article is really interesting
7268,11722,user_16,This article is really interesting
7269,12419,user_40,This article is really interesting
7270,5355,user_38,This article is really interesting
7271,7689,user_74,This article is really interesting
7272,10369,user_76,This article is really interesting
7273,8178,user_16,This article is really interesting
7274,458,user_22,This article is really interesting
7275,7629,user_3,This article is really interesting
7276,9782,user_30,This article is really interesting
7277,6856,user_94,This article is really interesting
7278,12400,user_89,This article is really interesting
7279,1593,user_21,This article is really interesting
7280,427,user_30,This article is really interesting
7281,5332,user_33,This article is really interesting
7282,9290,user_65,This article is really interesting
7283,8974,user_35,This article is really interesting
7284,13452,user_14,This article is really interesting
7285,10491,user_76,This article is really interesting
7286,2724,user_77,This article is really interesting
7287,9483,user_75,This article is really interesting
7288,13924,user_23,This article is really interesting
7289,12165,user_27,This article is really interesting
7290,10985,user_68,This article is really interesting
7291,30,user_42,This article is really interesting
7292,12979,user_76,This article is really interesting
7293,9802,user_90,This article is really interesting
7294,2343,user_90,This article is really interesting
7295,4069,user_1,This article is really interesting
7296,1979,user_94,This article is really interesting
7297,2654,user_78,This article is really interesting
7298,10361,user_19,This article is really interesting
7299,4581,user_35,This article is really interesting
7300,2774,user_26,This article is really interesting
7301,5081,user_29,This article is really interesting
7302,12900,user_70,This article is really interesting
7303,6594,user_1,This article is really interesting
7304,11144,user_3,This article is really interesting
7305,24,user_79,This article is really interesting
7306,11112,user_2,This article is really interesting
7307,6178,user_21,This article is really interesting
7308,13769,user_32,This article is really interesting
7309,6529,user_82,This article is really interesting
7310,13893,user_95,This article is really interesting
7311,11285,user_22,This article is really interesting
7312,11195,user_58,This article is really interesting
7313,14141,user_57,This article is really interesting
7314,2189,user_74,This article is really interesting
7315,13717,user_29,This article is really interesting
7316,1648,user_52,This article is really interesting
7317,8226,user_44,This article is really interesting
7318,5131,user_17,This article is really interesting
7319,6355,user_17,This article is really interesting
7320,7884,user_7,This article is really interesting
7321,8433,user_5,This article is really interesting
7322,10371,user_3,This article is really interesting
7323,8433,user_84,This article is really interesting
7324,1530,user_45,This article is really interesting
7325,8974,user_83,This article is really interesting
7326,6693,user_45,This article is really interesting
7327,12479,user_66,This article is really interesting
7328,1991,user_8,This article is really interesting
7329,6126,user_32,This article is really interesting
7330,4456,user_74,This article is really interesting
7331,11994,user_73,This article is really interesting
7332,5096,user_68,This article is really interesting
7333,9218,user_41,This article is really interesting
7334,11968,user_48,This article is really interesting
7335,8902,user_58,This article is really interesting
7336,7785,user_37,This article is really interesting
7337,7463,user_94,This article is really interesting
7338,12685,user_63,This article is really interesting
7339,11327,user_66,This article is really interesting
7340,5435,user_96,This article is really interesting
7341,4610,user_73,This article is really interesting
7342,9173,user_51,This article is really interesting
7343,11141,user_96,This article is really interesting
7344,1632,user_13,This article is really interesting
7345,9662,user_37,This article is really interesting
7346,1138,user_39,This article is really interesting
7347,1874,user_73,This article is really interesting
7348,32,user_98,This article is really interesting
7349,13362,user_33,This article is really interesting
7350,14005,user_59,This article is really interesting
7351,4962,user_73,This article is really interesting
7352,1729,user_36,This article is really interesting
7353,8580,user_30,This article is really interesting
7354,12584,user_27,This article is really interesting
7355,9874,user_55,This article is really interesting
7356,13776,user_62,This article is really interesting
7357,11229,user_43,This article is really interesting
7358,13452,user_84,This article is really interesting
7359,2327,user_28,This article is really interesting
7360,2166,user_54,This article is really interesting
7361,5128,user_64,This article is really interesting
7362,2346,user_69,This article is really interesting
7363,5488,user_61,This article is really interesting
7364,4785,user_59,This article is really interesting
7365,10897,user_55,This article is really interesting
7366,14039,user_40,This article is really interesting
7367,7295,user_60,This article is really interesting
7368,5885,user_87,This article is really interesting
7369,5236,user_60,This article is really interesting
7370,6152,user_72,This article is really interesting
7371,6528,user_57,This article is really interesting
7372,9460,user_82,This article is really interesting
7373,7275,user_24,This article is really interesting
7374,11862,user_42,This article is really interesting
7375,10340,user_36,This article is really interesting
7376,3498,user_71,This article is really interesting
7377,4226,user_24,This article is really interesting
7378,5292,user_51,This article is really interesting
7379,4684,user_13,This article is really interesting
7380,13611,user_87,This article is really interesting
7381,2154,user_74,This article is really interesting
7382,11073,user_89,This article is really interesting
7383,8370,user_79,This article is really interesting
7384,12292,user_28,This article is really interesting
7385,2377,user_21,This article is really interesting
7386,10337,user_73,This article is really interesting
7387,2390,user_94,This article is really interesting
7388,7687,user_7,This article is really interesting
7389,5713,user_66,This article is really interesting
7390,8251,user_54,This article is really interesting
7391,6004,user_69,This article is really interesting
7392,13215,user_4,This article is really interesting
7393,9868,user_35,This article is really interesting
7394,4563,user_28,This article is really interesting
7395,13640,user_13,This article is really interesting
7396,4939,user_95,This article is really interesting
7397,13866,user_70,This article is really interesting
7398,10447,user_58,This article is really interesting
7399,9527,user_4,This article is really interesting
7400,10084,user_39,This article is really interesting
7401,17,user_30,This article is really interesting
7402,1898,user_97,This article is really interesting
7403,9188,user_23,This article is really interesting
7404,8751,user_88,This article is really interesting
7405,7958,user_17,This article is really interesting
7406,9354,user_97,This article is really interesting
7407,3154,user_34,This article is really interesting
7408,11372,user_41,This article is really interesting
7409,2352,user_64,This article is really interesting
7410,10761,user_65,This article is really interesting
7411,10419,user_75,This article is really interesting
7412,2409,user_14,This article is really interesting
7413,9869,user_67,This article is really interesting
7414,13283,user_96,This article is really interesting
7415,6483,user_85,This article is really interesting
7416,4229,user_97,This article is really interesting
7417,5741,user_24,This article is really interesting
7418,9236,user_60,This article is really interesting
7419,8511,user_40,This article is really interesting
7420,3437,user_4,This article is really interesting
7421,7636,user_74,This article is really interesting
7422,1389,user_80,This article is really interesting
7423,1334,user_49,This article is really interesting
7424,5175,user_64,This article is really interesting
7425,1829,user_58,This article is really interesting
7426,3452,user_36,This article is really interesting
7427,10825,user_2,This article is really interesting
7428,2957,user_99,This article is really interesting
7429,2081,user_35,This article is really interesting
7430,12749,user_66,This article is really interesting
7431,6096,user_21,This article is really interesting
7432,865,user_92,This article is really interesting
7433,12856,user_84,This article is really interesting
7434,1437,user_69,This article is really interesting
7435,5858,user_44,This article is really interesting
7436,3459,user_96,This article is really interesting
7437,2562,user_50,This article is really interesting
7438,3813,user_75,This article is really interesting
7439,14058,user_25,This article is really interesting
7440,1051,user_56,This article is really interesting
7441,5687,user_1,This article is really interesting
7442,11807,user_50,This article is really interesting
7443,7878,user_81,This article is really interesting
7444,13680,user_3,This article is really interesting
7445,9530,user_41,This article is really interesting
7446,6477,user_66,This article is really interesting
7447,2957,user_51,This article is really interesting
7448,7403,user_24,This article is really interesting
7449,5479,user_3,This article is really interesting
7450,1059,user_1,This article is really interesting
7451,5973,user_62,This article is really interesting
7452,7741,user_8,This article is really interesting
7453,5145,user_99,This article is really interesting
7454,5306,user_33,This article is really interesting
7455,13399,user_56,This article is really interesting
7456,11646,user_43,This article is really interesting
7457,3551,user_61,This article is really interesting
7458,6494,user_92,This article is really interesting
7459,4075,user_87,This article is really interesting
7460,2293,user_63,This article is really interesting
7461,13620,user_15,This article is really interesting
7462,10546,user_28,This article is really interesting
7463,478,user_96,This article is really interesting
7464,4862,user_7,This article is really interesting
7465,3513,user_72,This article is really interesting
7466,11754,user_60,This article is really interesting
7467,5809,user_2,This article is really interesting
7468,9119,user_24,This article is really interesting
7469,12074,user_8,This article is really interesting
7470,9600,user_33,This article is really interesting
7471,1885,user_31,This article is really interesting
7472,11759,user_53,This article is really interesting
7473,9264,user_71,This article is really interesting
7474,3782,user_98,This article is really interesting
7475,11869,user_32,This article is really interesting
7476,9838,user_52,This article is really interesting
7477,9981,user_75,This article is really interesting
7478,11296,user_68,This article is really interesting
7479,6245,user_74,This article is really interesting
7480,4777,user_57,This article is really interesting
